Date,Open,High,Low,Close,Volume,Adj Close
2007-12-18,18.0,20.7,17.99,20.7,16200,20.7
2007-12-19,20.8,20.8,20.8,20.8,0,20.8
2007-12-20,20.7,20.7,17.0,17.0,0,17.0
2007-12-21,20.7,20.7,16.5,16.5,0,16.5
2007-12-24,20.98,20.98,20.98,20.98,0,20.98
2007-12-25,20.98,20.98,20.98,20.98,0,20.98
2007-12-26,20.7,20.7,17.0,17.0,0,17.0
2007-12-27,20.7,20.7,16.8,16.8,0,16.8
2007-12-28,20.8,20.8,16.5,16.5,0,16.5
2007-12-31,20.98,20.98,16.5,16.5,0,16.5
2008-01-01,16.5,16.5,16.5,16.5,0,16.5
2008-01-02,20.7,20.7,16.3,16.3,0,16.3
2008-01-03,20.7,20.7,20.7,20.7,0,20.7
2008-01-04,20.7,20.7,16.0,16.0,0,16.0
2008-01-07,20.7,20.7,16.0,16.0,0,16.0
2008-01-08,20.7,20.7,20.7,20.7,1300,20.7
2008-01-09,20.7,20.7,20.7,20.7,0,20.7
2008-01-10,20.68,20.68,20.68,20.68,0,20.68
2008-01-11,20.68,20.68,16.5,16.5,0,16.5
2008-01-14,20.68,20.68,16.5,16.5,0,16.5
2008-01-15,20.68,20.68,16.0,16.0,0,16.0
2008-01-16,20.68,20.68,16.0,16.0,0,16.0
2008-01-17,20.68,20.68,16.0,16.0,0,16.0
2008-01-18,20.68,20.68,16.0,16.0,0,16.0
2008-01-21,20.68,20.68,20.68,20.68,0,20.68
2008-01-22,20.68,20.68,15.0,15.0,0,15.0
2008-01-23,20.68,20.68,20.68,20.68,0,20.68
2008-01-24,20.69,20.69,20.69,20.69,0,20.69
2008-01-25,20.68,20.68,20.68,20.68,0,20.68
2008-01-28,20.69,20.69,15.0,15.0,0,15.0
2008-01-29,20.68,20.68,20.68,20.68,0,20.68
2008-01-30,20.68,20.68,20.68,20.68,0,20.68
2008-01-31,20.68,20.68,20.68,20.68,0,20.68
2008-02-01,20.68,20.68,20.68,20.68,0,20.68
2008-02-04,20.68,20.68,20.68,20.68,0,20.68
2008-02-05,20.68,20.68,20.68,20.68,0,20.68
2008-02-06,20.68,20.68,20.68,20.68,0,20.68
2008-02-07,20.68,20.68,20.68,20.68,0,20.68
2008-02-08,20.68,20.68,20.68,20.68,0,20.68
2008-02-11,20.68,20.68,20.68,20.68,0,20.68
2008-02-12,20.68,20.68,16.0,16.0,0,16.0
2008-02-13,20.68,20.68,16.0,16.0,0,16.0
2008-02-14,20.68,20.68,16.0,16.0,0,16.0
2008-02-15,20.68,20.68,16.0,16.0,0,16.0
2008-02-18,20.68,20.68,16.0,16.0,0,16.0
2008-02-19,20.68,20.68,15.0,15.0,0,15.0
2008-02-20,20.68,20.68,20.68,20.68,0,20.68
2008-02-21,20.68,20.68,20.68,20.68,0,20.68
2008-02-22,20.68,20.68,20.68,20.68,0,20.68
2008-02-25,20.68,20.68,20.68,20.68,0,20.68
2008-02-26,20.68,20.68,20.68,20.68,0,20.68
2008-02-27,20.59,20.59,15.0,15.0,0,15.0
2008-02-28,19.9,19.9,15.0,15.0,0,15.0
2008-02-29,19.89,19.89,19.89,19.89,0,19.89
2008-03-03,19.89,19.89,19.89,19.89,0,19.89
2008-03-04,19.89,19.89,19.89,19.89,0,19.89
2008-03-05,19.89,19.89,19.89,19.89,0,19.89
2008-03-06,19.89,19.89,19.89,19.89,0,19.89
2008-03-07,19.89,19.89,19.89,19.89,0,19.89
2008-03-10,19.88,19.88,19.88,19.88,0,19.88
2008-03-11,19.88,19.88,19.88,19.88,0,19.88
2008-03-12,19.89,19.89,19.89,19.89,0,19.89
2008-03-13,19.88,19.88,19.88,19.88,0,19.88
2008-03-14,19.88,19.88,19.88,19.88,0,19.88
2008-03-18,18.99,18.99,18.99,18.99,0,18.99
2008-03-19,18.99,18.99,18.99,18.99,0,18.99
2008-03-20,18.99,18.99,18.99,18.99,0,18.99
2008-03-21,18.99,18.99,18.99,18.99,0,18.99
2008-03-24,19.9,19.9,19.9,19.9,0,19.9
2008-03-25,19.89,19.89,19.89,19.89,0,19.89
2008-03-26,19.89,19.89,19.89,19.89,0,19.89
2008-03-27,19.79,19.79,19.79,19.79,0,19.79
2008-03-28,19.87,19.87,19.87,19.87,0,19.87
2008-03-31,19.87,19.87,19.87,19.87,0,19.87
2008-04-01,22.0,22.0,22.0,22.0,0,22.0
2008-04-02,20.7,20.7,20.7,20.7,0,20.7
2008-04-03,22.0,22.0,22.0,22.0,0,22.0
2008-04-04,20.7,20.7,20.7,20.7,0,20.7
2008-04-07,20.69,20.69,20.69,20.69,0,20.69
2008-04-08,20.69,20.69,20.69,20.69,0,20.69
2008-04-09,20.69,20.69,20.69,20.69,0,20.69
2008-04-10,20.69,20.69,20.69,20.69,0,20.69
2008-04-11,20.67,20.67,20.67,20.67,0,20.67
2008-04-14,20.7,20.7,20.7,20.7,0,20.7
2008-04-15,20.7,20.7,20.7,20.7,0,20.7
2008-04-16,20.7,20.7,20.7,20.7,0,20.7
2008-04-17,20.7,20.7,20.7,20.7,0,20.7
2008-04-18,20.7,20.7,20.7,20.7,0,20.7
2008-04-21,20.6,20.6,20.6,20.6,0,20.6
2008-04-22,20.59,20.59,20.59,20.59,0,20.59
2008-04-23,20.59,20.59,20.59,20.59,0,20.59
2008-04-24,20.6,20.6,20.6,20.6,0,20.6
2008-04-25,20.59,20.59,20.59,20.59,0,20.59
2008-04-28,20.6,20.6,20.6,20.6,0,20.6
2008-04-29,20.6,20.6,20.0,20.0,3100,20.0
2008-04-30,20.5,20.5,20.5,20.5,100,20.5
2008-05-01,20.5,20.5,20.5,20.5,0,20.5
2008-05-02,20.59,20.59,19.5,19.5,0,19.5
2008-05-05,20.5,20.5,20.5,20.5,2500,20.5
2008-05-06,20.5,20.5,19.5,19.5,0,19.5
2008-05-07,20.5,20.5,19.5,19.5,0,19.5
2008-05-08,20.47,20.47,19.5,19.5,0,19.5
2008-05-09,20.47,20.47,19.5,19.5,0,19.5
2008-05-12,19.5,19.5,19.5,19.5,1000,19.5
2008-05-13,20.6,20.6,20.6,20.6,0,20.6
2008-05-14,20.59,20.59,18.2,20.59,0,20.59
