Date,Open,High,Low,Close,Volume,Adj Close
2006-10-02,0.52,0.52,0.52,0.52,0,0.52
2006-10-03,0.52,0.52,0.52,0.52,0,0.52
2006-10-04,0.52,0.52,0.4,0.4,0,0.4
2006-10-05,0.52,0.52,0.52,0.52,0,0.52
2006-10-06,0.52,0.52,0.52,0.52,0,0.52
2006-10-10,0.52,0.52,0.52,0.52,0,0.52
2006-10-11,0.52,0.52,0.52,0.52,0,0.52
2006-10-23,0.52,0.52,0.52,0.52,0,0.52
2006-10-24,0.52,0.52,0.52,0.52,0,0.52
2006-10-25,0.52,0.52,0.52,0.52,0,0.52
2006-10-31,0.52,0.52,0.52,0.52,0,0.52
2006-11-01,0.52,0.52,0.52,0.52,0,0.52
2006-11-03,0.52,0.52,0.52,0.52,0,0.52
2006-11-06,0.52,0.52,0.52,0.52,0,0.52
2006-11-14,0.52,0.52,0.52,0.52,0,0.52
2006-11-16,0.52,0.52,0.52,0.52,0,0.52
2006-11-23,0.52,0.52,0.52,0.52,0,0.52
2006-11-24,0.52,0.52,0.52,0.52,0,0.52
2006-11-27,0.52,0.52,0.52,0.52,0,0.52
2006-12-05,0.57,0.57,0.52,0.52,0,0.52
2006-12-08,0.6,0.6,0.6,0.6,0,0.6
2006-12-11,0.6,0.6,0.6,0.6,0,0.6
2006-12-20,0.6,0.6,0.6,0.6,0,0.6
2006-12-21,0.6,0.6,0.6,0.6,0,0.6
2006-12-22,0.6,0.6,0.6,0.6,0,0.6
2006-12-27,0.6,0.6,0.6,0.6,0,0.6
2007-01-02,0.6,0.6,0.6,0.6,0,0.6
2007-01-18,0.6,0.6,0.6,0.6,0,0.6
2007-02-01,0.62,0.62,0.62,0.62,0,0.62
2007-02-06,0.63,0.63,0.63,0.63,0,0.63
2007-02-07,0.63,0.63,0.63,0.63,0,0.63
2007-02-12,0.7,0.7,0.7,0.7,0,0.7
2007-02-14,0.65,0.65,0.65,0.65,0,0.65
2007-02-15,0.65,0.65,0.65,0.65,0,0.65
2007-02-16,0.65,0.65,0.65,0.65,0,0.65
2007-02-19,0.65,0.65,0.65,0.65,0,0.65
2007-02-20,0.65,0.65,0.65,0.65,0,0.65
2007-02-21,0.7,0.7,0.65,0.65,0,0.65
2007-02-22,0.68,0.68,0.65,0.65,0,0.65
2007-02-23,0.7,0.7,0.65,0.65,0,0.65
2007-02-26,0.68,0.68,0.65,0.65,0,0.65
2007-02-27,0.65,0.65,0.65,0.65,0,0.65
2007-03-06,0.85,0.85,0.65,0.65,0,0.65
2007-03-08,0.85,0.85,0.5,0.5,0,0.5
2007-03-09,0.85,0.85,0.65,0.65,0,0.65
2007-03-12,0.65,0.65,0.65,0.65,0,0.65
2007-03-13,0.65,0.65,0.65,0.65,0,0.65
2007-03-16,0.65,0.65,0.65,0.65,0,0.65
2007-03-20,0.65,0.65,0.65,0.65,0,0.65
2007-03-23,0.9,0.9,0.65,0.65,0,0.65
2007-03-26,0.65,0.65,0.65,0.65,0,0.65
2007-03-28,0.65,0.65,0.65,0.65,0,0.65
2007-03-29,0.65,0.65,0.65,0.65,0,0.65
2007-04-04,0.65,0.65,0.65,0.65,0,0.65
2007-04-09,0.65,0.65,0.65,0.65,0,0.65
2007-04-10,0.65,0.65,0.65,0.65,0,0.65
2007-04-11,0.65,0.65,0.65,0.65,0,0.65
2007-04-12,0.65,0.65,0.65,0.65,0,0.65
2007-04-13,0.65,0.65,0.65,0.65,0,0.65
2007-04-18,0.65,0.65,0.65,0.65,0,0.65
2007-04-19,0.65,0.65,0.65,0.65,0,0.65
2007-04-23,0.65,0.65,0.65,0.65,0,0.65
2007-04-24,0.65,0.65,0.65,0.65,0,0.65
2007-04-25,0.65,0.65,0.65,0.65,0,0.65
2007-05-03,1.14,1.14,0.65,0.65,0,0.65
2007-05-08,0.75,0.75,0.75,0.75,0,0.75
2007-05-09,0.75,0.75,0.65,0.65,0,0.65
2007-05-10,0.65,0.65,0.65,0.65,0,0.65
2007-05-11,0.65,0.65,0.65,0.65,0,0.65
2007-05-14,0.65,0.65,0.65,0.65,0,0.65
2007-05-15,0.65,0.65,0.65,0.65,0,0.65
2007-05-16,0.65,0.65,0.65,0.65,0,0.65
2007-05-17,0.65,0.65,0.65,0.65,0,0.65
2007-05-18,0.65,0.65,0.65,0.65,0,0.65
2007-05-21,0.65,0.65,0.65,0.65,0,0.65
2007-05-23,0.65,0.65,0.65,0.65,0,0.65
2007-05-30,0.65,0.65,0.65,0.65,0,0.65
2007-05-31,0.65,0.65,0.65,0.65,0,0.65
2007-06-01,0.65,0.65,0.65,0.65,0,0.65
2007-06-12,0.65,0.65,0.65,0.65,0,0.65
2007-06-14,1.04,1.04,0.65,0.65,0,0.65
2007-06-15,1.04,1.04,1.04,1.04,0,1.04
2007-06-20,0.65,0.65,0.65,0.65,0,0.65
2007-06-28,0.62,0.62,0.62,0.62,0,0.62
2007-07-02,0.62,0.62,0.62,0.62,0,0.62
2007-07-03,0.67,0.67,0.67,0.67,0,0.67
2007-07-06,0.66,0.66,0.66,0.66,0,0.66
2007-07-09,0.67,0.67,0.67,0.67,0,0.67
2007-07-13,0.6,0.6,0.6,0.6,0,0.6
2007-07-26,0.6,0.6,0.6,0.6,0,0.6
2007-08-06,0.8,0.8,0.63,0.63,0,0.63
2007-08-07,0.8,0.8,0.8,0.8,0,0.8
